timestamp,x_sgp4,y_sgp4,z_sgp4,vx,vy,vz,satellite,x_cpf,y_cpf,z_cpf,dx,dy,dz,residual
2026-07-11 00:44:00,4720.0649259599795,-1844.4943043860128,-6011.2200316227145,2.2197836621277305,6.756657874805529,-0.33483205655514925,AJISAI (EGS),3954.526531,3168.9850269999997,-6011.316946000001,-765.5383949599795,5013.479331386013,-0.096914377286339,5071.589893690641
2026-07-11 00:48:00,5137.82746108935,-192.30684795600644,-5949.527137198494,1.2479417006648765,6.957465015619595,0.8468554656922685,AJISAI (EGS),2807.2953909999997,4307.282781999999,-5949.650905,-2330.532070089351,4499.589629956005,-0.12376780150680133,5067.315520375758
2026-07-11 00:52:00,5314.397775101471,1468.9112806961439,-5607.941187312875,0.21771519837668374,6.8316392302354805,1.988467913364714,AJISAI (EGS),1566.178634,5286.470018,-5608.0876339999995,-3748.219141101471,3817.558737303856,-0.1464466871248078,5350.037519861996
2026-07-11 00:56:00,5241.5129028435085,3061.180018621471,-5002.560082333202,-0.8227140239014487,6.385135487735985,3.036522798285532,AJISAI (EGS),282.752293,6063.281297,-5002.726267,-4958.760609843508,3002.1012783785295,-0.16618466679756239,5796.716216876146
2026-07-11 01:00:00,4922.580171301453,4509.749130326891,-4161.848002171345,-1.8246435939494614,5.638823756076201,3.9418457194746845,AJISAI (EGS),-990.832341,6602.0398399999995,-4162.032548,-5913.412512301454,2092.2907096731087,-0.18454582865524571,6272.649200177303
2026-07-11 01:04:00,4372.535232937141,5746.585832901645,-3125.3240476332653,-2.741078602450375,4.627613578716103,4.661851085675796,AJISAI (EGS),-2203.962145,6876.341064,-3125.524602,-6576.497377937141,1129.7552310983556,-0.2005543667346501,6672.830335354724
2026-07-11 01:08:00,3617.1665091549676,6713.574162426542,-1941.730548974464,-3.5289343244132167,3.398926724171946,5.162578226438542,AJISAI (EGS),-3309.5645729999997,6870.39178,-1941.939509,-6926.731082154967,156.81761757345794,-0.20896002553604376,6928.505992877355
2026-07-11 01:12:00,2691.924297816865,7365.270807682708,-666.7534705361985,-4.15110811101169,2.010535876958422,5.420366926221247,AJISAI (EGS),-4265.9216830000005,6579.9322680000005,-666.9581509999999,-6957.845980816865,-785.338539682708,-0.20468046380142368,7002.026660658646
2026-07-11 01:16:00,1640.2605209864,7671.072473906928,639.6040255325096,-4.578297427801455,0.5278398242237187,5.423053772148166,AJISAI (EGS),-5038.22818,6012.677948,639.415762,-6678.4887009864,-1658.3945259069287,-0.18826353250960892,6881.314101841613
2026-07-11 01:20:00,511.57506750052875,7616.67430857877,1915.8673643644515,-4.790440987286389,-0.9792920595480827,5.170591415653909,AJISAI (EGS),-5599.825360999999,5188.231047,1915.702666,-6111.400428500528,-2428.44326157877,-0.164698364451624,6576.211059516667
2026-07-11 01:24:00,-641.1280390301049,7204.73763922393,3102.009667042723,-4.777682336762129,-2.439919385373161,4.675036486459323,AJISAI (EGS),-5933.051642,4137.446005,3101.871279,-5291.923602969895,-3067.2916342239305,-0.13838804272290872,6116.594919414006
2026-07-11 01:28:00,-1763.7520077707275,6454.734050014168,4142.291957910559,-4.540797014364539,-3.7854592863988397,3.959909320417651,AJISAI (EGS),-6029.6813250000005,2901.275208,4142.180097,-4265.929317229273,-3553.458842014168,-0.11186091055878933,5552.046712159196
2026-07-11 01:32:00,-2803.6555032449455,5401.984374710421,4987.879939240026,-4.091075341282463,-4.952934497458621,3.0589854232019156,AJISAI (EGS),-5890.953746,1529.153056,4987.793746,-3087.2982427550546,-3872.8313187104213,-0.08619324002575013,4952.800507827064
2026-07-11 01:36:00,-3712.110965953336,4095.9575101119144,5599.112503064322,-3.4496997772645717,-5.887868497096231,2.014620422979937,AJISAI (EGS),-5527.21395,76.99533500000001,5599.0503770000005,-1815.1029840466645,-4018.9621751119143,-0.06212606432109169,4409.8362567713375
2026-07-11 01:40:00,-4446.559733928516,2597.928998789369,5947.324190697942,-2.6466871750794763,-6.546710147486294,0.8757284796693213,AJISAI (EGS),-4957.210144000001,-1395.091977,5947.282432,-510.65041007148466,-3993.020975789369,-0.04175869794198661,4025.541001672179
2026-07-11 01:44:00,-4972.569224654232,978.1209005929818,6016.152414175476,-1.7194771123082644,-6.8987246950309355,-0.3044711804566157,AJISAI (EGS),-4207.1038229999995,-2825.300001,6016.124858,765.4654016542327,-3803.420901592982,-0.027556175476092903,3879.6839866880123
2026-07-11 01:48:00,-5265.41637954807,-687.5453149115322,5802.285626591443,-0.7112406682775062,-6.927325603968429,-1.4708451019036495,AJISAI (EGS),-3309.249343,-4152.7089989999995,5802.265786999999,1956.16703654807,-3465.1636840884676,-0.01983959144399705,3979.189469326188
2026-07-11 01:52:00,-5311.237710260511,-2320.947104258897,5315.628678291433,0.3310309255240308,-6.630834748746056,-2.5688008179781723,AJISAI (EGS),-2300.795745,-5319.889315,5315.611163,3010.4419652605116,-2998.9422107411033,-0.01751529143348307,4249.28408203936
2026-07-11 01:56:00,-5107.699080800259,-3845.371125260432,4578.877544645648,1.3586093334967093,-6.0226508343894185,-3.546743610838323,AJISAI (EGS),-1222.166863,-6275.410196999999,4578.85765,3885.5322178002593,-2430.039071739567,-0.01989464564849186,4582.843059296325
2026-07-11 02:00:00,-4664.14995661704,-5189.089564419911,3626.5111672652774,2.323233012991133,-5.1307912348841835,-4.358464311647184,AJISAI (EGS),-115.470444,-6976.162064,3626.485095,4548.67951261704,-1787.0724995800892,-0.02607226527743478,4887.137549520903
2026-07-11 02:04:00,-4001.240953631776,-6288.747386277839,2503.22753896259,3.1793625258221656,-3.996768398701014,-4.965364882318629,AJISAI (EGS),977.116176,-7389.384832000001,2503.1918689999998,4978.357129631776,-1100.6374457221618,-0.035669962590418436,5098.572594202586
2026-07-11 02:08:00,-3150.003535280444,-7092.397898921505,1261.876855799757,3.886388545843495,-2.673782527424101,-5.338401682908388,AJISAI (EGS),2014.927087,-7494.293855000001,1261.8283549999999,5164.930622280444,-401.89595607849606,-0.0485007997572211,5180.543281822364
2026-07-11 02:12:00,-2150.417918115928,-7562.024976881233,-39.02427437516408,4.4106656149895125,-1.2242612914362512,-5.459610285253434,AJISAI (EGS),2960.2987239999998,-7283.2048159999995,-39.08773,5110.716642115927,278.8201608812333,-0.06345562483591749,5118.316645357256
2026-07-11 02:16:00,-1049.527791436492,-7675.405711731535,-1338.0812104655017,4.727230921586934,0.2831536042515071,-5.32308297667769,AJISAI (EGS),3779.90891,-6762.074891,-1338.159797,4829.4367014364925,913.3308207315349,-0.07858653449829944,4915.041408518932
2026-07-11 02:20:00,100.80641764045048,-7427.199896546627,-2573.9686978087543,4.821077545601753,1.777002342156663,-4.935305475818199,AJISAI (EGS),4445.906173,-5950.41053,-2574.060984,4345.09975535955,1476.7893665466272,-0.09228619124587567,4589.204585294444
2026-07-11 02:24:00,1246.396434894075,-6829.200462406113,-3688.3780167109962,4.6878871993682445,3.186563137154781,-4.31481748602065,AJISAI (EGS),4936.783472,-4880.533687,-3688.481955,3690.387037105925,1948.6667754061127,-0.10393828900396329,4173.279129894653
2026-07-11 02:28:00,2333.321264328591,-5909.735113277875,-4628.804075365827,4.334180973506246,4.445329690330412,-3.491228732555708,AJISAI (EGS),5237.965154,-3596.243237,-4628.918488,2904.6438896714094,2313.491876277875,-0.11441263417327718,3713.381316334134
2026-07-11 02:32:00,3310.4896701137445,-4712.264822740121,-5351.027585085252,3.7769042004720936,5.494193526904723,-2.5036809484156497,AJISAI (EGS),5342.097868,-2150.9470770000003,-5351.152532,2031.6081978862553,2561.317745740121,-0.12494691474785213,3269.2171050533834
2026-07-11 02:36:00,4132.041011912096,-3293.2709845896097,-5821.1740785124575,3.042508523685933,6.284167483665458,-1.3988829451137095,AJISAI (EGS),5249.0591699999995,-605.367956,-5821.309588,1117.0181580879034,2687.9030285896097,-0.13550948754254932,2910.7648951713895
2026-07-11 02:40:00,4759.474218727157,-1719.5546223417186,-6017.263715894492,2.1656205276038,6.778551142733472,-0.2288548681122034,AJISAI (EGS),4965.711617,975.065378,-6017.409417000001,206.23739827284317,2694.620000341719,-0.14570110550903337,2702.500847718048
2026-07-11 02:44:00,5163.41701453133,-65.08775331015917,-5930.197238642225,1.1873900743073007,6.954495061546877,0.9514964061467116,AJISAI (EGS),4505.43295,2523.0263130000003,-5930.352196000001,-657.9840645313298,2588.1140663101596,-0.1549573577758565,2670.4451826280692
2026-07-11 02:48:00,5324.968633388255,1592.4372784168186,-5564.149812489377,0.1535995139118689,6.803954031157641,2.086873634170458,AJISAI (EGS),3887.459609,3972.1780580000004,-5564.311896,-1437.5090243882546,2379.740779583182,-0.16208351062323345,2780.2155311198276
2026-07-11 02:52:00,5236.5667686173,3175.2138318658126,-4936.365013747204,-0.8874009196805028,6.3340275661924075,3.1240811580520917,AJISAI (EGS),3136.080174,5260.0333200000005,-4936.531409,-2100.4865946173,2084.819488134188,-0.1663952527960646,2959.4790521236096
2026-07-11 02:56:00,4902.343936205343,4608.934417451827,-4076.358262271963,-1.8868741787002927,5.5666774806004655,4.014442659912032,AJISAI (EGS),2279.705296,6330.678945000001,-4076.5266460000003,-2622.638640205343,1721.7445275481732,-0.1683837280370426,3137.2978315093537
2026-07-11 03:00:00,4337.952642611557,5826.259899377689,-3024.556645143097,-2.797930071148661,4.53780405091892,4.716064622355024,AJISAI (EGS),1349.8393780000001,7137.251865,-3024.725475,-2988.113264611557,1310.991965622311,-0.16882985690335772,3263.053913832456
2026-07-11 03:04:00,3569.856231521358,6769.988724444296,-1830.4236929025392,-3.577728008940341,3.295669942280897,5.195845364623375,AJISAI (EGS),379.981386,7644.054978,-1830.591634,-3189.874845521358,874.066253555704,-0.16794109746092545,3307.4602603658027
2026-07-11 03:08:00,2634.1052860632312,7395.771206575473,-550.1440613932884,-4.189541132346973,1.8986933153682715,5.43111260701214,AJISAI (EGS),-595.515983,7828.203366000001,-550.307331,-3229.621269063231,432.4321594245275,-0.16326960671153756,3258.443054703752
2026-07-11 03:12:00,1574.6476100594664,7674.225268019202,756.0282540679793,-4.604557569812559,0.4126855061572419,5.4107717513449884,AJISAI (EGS),-1542.5892379999998,7680.707780000001,755.8763739999999,-3117.236848059466,6.482511980798336,-0.15188006797939124,3117.243592170629
2026-07-11 03:16:00,441.24988963684564,7592.33572784382,2026.6285867754154,-4.803296226029973,-1.0923289289389304,5.135870006804216,AJISAI (EGS),-2428.573485,7206.939399,2026.4933899999999,-2869.8233746368455,-385.3963288438199,-0.1351967754155794,2895.5857007134973
2026-07-11 03:20:00,-712.8639148319921,7154.058978995147,3201.8999851332737,-4.7765386788672775,-2.545519715632296,4.619526874937745,AJISAI (EGS),-3223.246388,6426.437213,3201.7833509999996,-2510.382473168008,-727.6217659951471,-0.11663413327414673,2613.7049583957523
2026-07-11 03:24:00,-1833.5336860461712,6380.104186025749,4226.619189600424,-4.525721749979226,-3.8786700539253656,3.886239526961324,AJISAI (EGS),-3899.765248,5372.059491999999,4226.520088,-2066.231561953829,-1008.0446940257498,-0.09910160042363714,2299.0143502354995
2026-07-11 03:28:00,-2868.21285204052,5306.913519608571,5052.686977848147,-4.06278651316418,-5.029400207450476,2.9706275837724228,AJISAI (EGS),-4435.467697,4088.537714,5052.601553,-1567.2548449594801,-1218.3758056085708,-0.08542484814643103,1985.1265350195445
2026-07-11 03:32:00,-3768.4204786970627,3984.909490325066,5641.360249063492,-3.4095255606924835,-5.944027246257608,1.9157217715748336,AJISAI (EGS),-4812.522944,2630.516198,5641.282375,-1044.1024653029376,-1354.3932923250663,-0.07787406349234516,1710.1260638944646
2026-07-11 03:36:00,-4491.983538650351,2476.111367692586,5965.030649226999,-2.596500253698155,-6.579948251722397,0.7709168871971647,AJISAI (EGS),-5018.426782,1060.174648,5964.954138,-526.4432433496486,-1415.9367196925862,-0.07651122699917323,1510.6353923089007
2026-07-11 03:40:00,-5004.975839172031,851.2431531076757,6008.483030686447,-1.6616089350562526,-6.907487780760096,-0.4102975968268608,AJISAI (EGS),-5046.338498,-555.4532310000001,6008.402769,-41.362658827969426,-1406.6963841076758,-0.08026168644664722,1407.3043711467917
2026-07-11 03:44:00,-5283.278848355121,-813.5349366413781,5769.591979233723,-0.6483792255151447,-6.911186003119814,-1.5727368463544422,AJISAI (EGS),-4895.265149,-2147.349659,5769.503894,388.0136993551214,-1333.814722358622,-0.08808523372226773,1389.106314227555
2026-07-11 03:48:00,-5313.7054656214905,-2440.135709344539,5259.434230206831,0.39595752271244,-6.5905148694999545,-2.6619784344564588,AJISAI (EGS),-4570.0991349999995,-3647.463823,5259.3365810000005,743.606330621491,-1207.328113655461,-0.09764920683028322,1417.9532991246854
2026-07-11 03:52:00,-5094.640334725401,-3952.155438871597,4501.810530771143,1.4225617066859355,-5.960000757445827,-3.626815816213205,AJISAI (EGS),-4081.505591,-4991.639985999999,4501.705218,1013.1347437254008,-1039.484547128402,-0.10531277114296245,1451.5406104388028
2026-07-11 03:56:00,-4636.161926019305,-5278.439034378892,3532.1862358024723,2.383199183103733,-5.048717567718841,-4.421635512603137,AJISAI (EGS),-3445.651031,-6122.404198,3532.077757,1190.5108950193048,-843.9651636211083,-0.10847880247229114,1459.3126465337443
2026-07-11 04:00:00,-3959.6260803185,-6356.444097209659,2396.07980731177,3.232501648618005,-3.899111843072531,-5.0086223517373245,AJISAI (EGS),-2683.7706639999997,-6991.492623,2395.973545,1275.8554163185004,-635.048525790341,-0.1062623117700241,1425.16444130122
2026-07-11 04:04:00,-3096.711316177331,-7135.2409370211335,1146.9546454573867,3.9301723124303964,-2.565144456028268,-5.359670632990692,AJISAI (EGS),-1821.568109,-7562.003439,1146.8551750000001,1275.1432071773309,-426.76250197886657,-0.09947045738658744,1344.6622036036126
2026-07-11 04:08:00,-2087.9540130772903,-7577.98752593163,-156.29884238101351,4.443007805298701,-1.1097846325662815,-5.457864691334399,AJISAI (EGS),-888.450563,-7810.056773,-156.38784099999998,1199.5034500772904,-232.0692470683698,-0.08899861898646577,1221.7465654148396
2026-07-11 04:12:00,-980.834467832778,-7663.735143049639,-1452.1718605857805,4.746595037394255,0.398037953885944,-5.298402071352546,AJISAI (EGS),83.387482,-7725.865298000001,-1452.247555,1064.2219498327781,-62.13015495036143,-0.07569441421946976,1066.0340146494766
2026-07-11 04:16:00,172.49215842855455,-7388.454450815526,-2679.4910637890857,4.826553922932143,1.8868472908278173,-4.888870274677945,AJISAI (EGS),1060.005342,-7314.14372,-2679.5525610000004,887.5131835714453,74.31073081552586,-0.06149721091469473,890.6187397025545
2026-07-11 04:20:00,1317.6990011865346,-6765.220401190742,-3780.357639876991,4.679234267910279,3.2861764770328197,-4.248847571974044,AJISAI (EGS),2006.841461,-6593.833394,-3780.4064470000003,689.1424598134654,171.38700719074222,-0.048807123009282805,710.1343806165763
2026-07-11 04:24:00,2400.888055344682,-5823.550734469251,-4702.912616618523,4.311829501644406,4.530026290267953,-3.4088653276648664,AJISAI (EGS),2889.879681,-5597.166183,-4702.952692,488.9916256553179,226.38455146925116,-0.04007538147652667,538.8532051598105
2026-07-11 04:28:00,3371.149468641709,-4607.947714916643,-5403.785527557071,3.7419272418724647,5.560014109232856,-2.408826579426105,AJISAI (EGS),3676.815528,-4368.129306,-5403.824192,305.666059358291,239.81840891664342,-0.03866444292907545,388.51590777454123
2026-07-11 04:32:00,4182.951556571945,-3175.7377644798617,-5850.1109484739,2.996562332466799,6.328054781629956,-1.2960098805923415,AJISAI (EGS),4338.18241,-2960.4240099999997,-5850.159076,155.23085342805553,215.31375447986193,-0.04812752609996096,265.4366836751761
2026-07-11 04:36:00,4798.252716002633,-1594.3339622504943,-6021.029759360491,2.110862462399555,6.798479454575092,-0.1227939881839824,AJISAI (EGS),4848.400883,-1435.036545,-6021.098497999999,50.1481669973673,159.2974172504944,-0.06873863950841042,167.004522456353
2026-07-11 04:40:00,5188.248724793255,61.938019674171294,-5908.623069363076,1.1263787154981943,6.949552806177665,1.0557766865928297,AJISAI (EGS),5186.728556,142.45622899999998,-5908.720811,-1.5201687932549248,80.51820932582868,-0.0977416369241837,80.53261761314815
2026-07-11 04:44:00,5334.689740340913,1715.304843321018,-5518.252575260724,0.08918070227704043,6.774380188847276,2.1844910122742207,AJISAI (EGS),5338.087595,1704.736418,-5518.38462,3.3978546590869882,-10.56842532101814,-0.13204473927544313,11.10200278613669
2026-07-11 04:48:00,5230.718469951122,3288.1547927349907,-4868.301189004722,-0.9522196132331905,6.281202247444469,3.21045953200174,AJISAI (EGS),5293.742443,3185.634877,-4868.469107,63.02397304887836,-102.51991573499072,-0.16791799527800322,120.34277085736592
2026-07-11 04:52:00,4881.1952561309645,4706.643369646029,-3989.3247067429493,-1.9490581254665111,5.493065545972073,4.085522211886662,AJISAI (EGS),5051.801197,4522.950173,-3989.526732,170.6059408690353,-183.6931966460288,-0.2020252570505363,250.6982615975824
2026-07-11 04:56:00,4302.490173914694,5904.143174778273,-2922.643187626854,-2.854557715651155,4.446850215445628,4.768493836855042,AJISAI (EGS),4617.5093289999995,5661.091166,-2922.8755619999997,315.0191550853051,-243.05200877827247,-0.23237437314583076,397.88365264190264
2026-07-11 05:00:00,3521.740148106301,6824.382095980669,-1718.4227844416916,-3.626130620549539,3.191645252021872,5.227145014577795,AJISAI (EGS),4003.302231,6553.430431,-1718.6799429999999,481.56208289369897,-270.9516649806692,-0.25715855830821965,552.5548937139537
2026-07-11 05:04:00,2575.592638173309,7424.115205579409,-433.325525618829,-4.2274342031509535,1.7864965022155626,5.439800792511676,AJISAI (EGS),3228.59177,7164.259831,-433.60011099999997,652.9991318266912,-259.8553745794088,-0.2745853811709935,702.8034983274832
2026-07-11 05:08:00,1508.4859935109228,7675.188204830525,872.166780297049,-4.630154773312696,0.2976077323721808,5.396440072114902,AJISAI (EGS),2319.272207,7470.253116999999,871.884731,810.7862134890772,-204.93508783052584,-0.28204929704895676,836.2850911978921
2026-07-11 05:12:00,370.54672765882805,7565.877162499734,2136.622906231736,-4.815397440496055,-1.2048625067730412,5.099204168897839,AJISAI (EGS),1306.946434,7461.3567379999995,2136.346926,936.3997063411718,-104.52042449973487,-0.2759802317359572,942.2149464631337
2026-07-11 05:16:00,-784.7894524548317,7101.430044956323,3300.578635103449,-4.7745859276972995,-2.6502148856159278,4.5622699171519026,AJISAI (EGS),227.89872200000002,7141.067865,3300.32358,1012.6881744548317,39.637820043676584,-0.25505510344873983,1013.4636453823
2026-07-11 05:20:00,-1903.3080376355665,6303.785285552527,4309.347339261456,-4.509820428967413,-3.970617800483546,3.811101211471754,AJISAI (EGS),-878.149719,6526.10064,4309.125516,1025.1583186355665,222.3153544474726,-0.22182326145593834,1048.987008640415
2026-07-11 05:24:00,-2932.566422290637,5210.493800516382,5115.58289538987,-4.0336929505857295,-5.104305434211311,2.8811479539003595,AJISAI (EGS),-1969.459734,5645.469418,5115.403095,963.1066882906371,434.9756174836175,-0.17980038987025182,1056.777324304223
2026-07-11 05:28:00,-3824.3393408786765,3872.915583486224,5681.4745649491,-3.368604754957677,-5.998401479234289,1.8160994010081524,AJISAI (EGS),-3003.809204,4539.0482170000005,5681.342531,820.5301368786763,666.1326335137765,-0.1320339490994229,1056.883346633441
2026-07-11 05:32:00,-4536.847925201988,2353.7948018667757,5980.481243324356,-2.5456588958703037,-6.6112606787560395,0.6658126189320334,AJISAI (EGS),-3940.0839840000003,3255.703838,5980.398295,596.7639412019876,901.9090361332242,-0.08294832435603894,1081.4652642864287
2026-07-11 05:36:00,-5036.680079932678,724.3367338605227,5998.540821284378,-1.6032085152749254,-6.914272773308531,-0.5159720789740075,AJISAI (EGS),-4739.88029,1851.100035,5998.505786999999,296.7997899326783,1126.7633011394773,-0.035034284378525626,1165.1976885173674
2026-07-11 05:40:00,-5300.328425591099,-939.0813096794483,5734.714893817868,-0.5851327308579951,-6.893107014988441,-1.67403833625416,AJISAI (EGS),-5369.065914,385.264301,5734.7275070000005,-68.73748840890039,1324.3456106794483,0.012613182132554357,1326.1282513383753
2026-07-11 05:44:00,-5315.287533287904,-2558.4292904874214,5201.248189803432,0.46110312842273865,-6.548384285138075,-2.7541535619644035,AJISAI (EGS),-5799.243853,-1079.9812220000001,5201.309453,-483.95631971209605,1478.4480684874213,0.06126319656777923,1555.642122840804
2026-07-11 05:48:00,-5080.664502175458,-4057.634187964097,4423.037649934446,1.4865554484895735,-5.895753795790244,-3.705518538061864,AJISAI (EGS),-6009.0647,-2483.6263050000002,4423.148106,-928.4001978245415,1574.0078829640966,0.1104560655539899,1827.4101223190999
2026-07-11 05:52:00,-4607.268618508757,-5366.133096639246,3436.522018931533,2.4430257358402856,-4.965337218826238,-4.483133215304438,AJISAI (EGS),-5985.331386,-3768.025604,3436.680127,-1378.062767491243,1598.1074926392462,0.15810806846729974,2110.214343182579
2026-07-11 05:56:00,-3917.160690934944,-6422.213134233452,2288.023212933144,3.2853257308120765,-3.8005024246965786,-5.049980629344824,AJISAI (EGS),-5723.829475,-4881.299889999999,2288.224407,-1806.6687840650557,1540.913244233453,0.20119406685626018,2374.545380077674
2026-07-11 06:00:00,-3042.663873054243,-7175.974966368775,1031.597536684577,3.9734801820784433,-2.4559544244443274,-5.378904863058966,AJISAI (EGS),-5229.821910000001,-5779.481044,1031.833812,-2187.1580369457574,1396.4939223687752,0.2362753154229722,2594.967361955709
2026-07-11 06:04:00,-2024.8661845718802,-7591.759664177053,-273.5134213275616,4.4747361990439165,-0.9951844187161822,-5.454046346298356,AJISAI (EGS),-4518.1547359999995,-6428.298073,-273.253747,-2493.2885514281193,1163.4615911770534,0.25967432756164044,2751.387057877813
2026-07-11 06:08:00,-911.6781388636244,-7649.89674490901,-1565.7104724870624,4.7652374792595324,0.5126113958088925,-5.271709996080823,AJISAI (EGS),-3612.940943,-6804.513376,-1565.442132,-2701.2628041363755,845.3833689090097,0.26834048706245994,2830.4582401874927
2026-07-11 06:12:00,244.45823920875594,-7347.666568042679,-2783.9957967612945,4.8312359610198925,1.995962626965375,-4.840581777806063,AJISAI (EGS),-2546.8164150000002,-6896.739625,-2783.735695,-2791.274654208756,450.92694304267843,0.26010176129466345,2827.4634163580176
2026-07-11 06:16:00,1389.086354247976,-6699.41980905441,-3870.9026845770686,4.6697525781818285,3.3846779005684757,-4.181270100756856,AJISAI (EGS),-1359.7905930000002,-6705.700369,-3870.669042,-2748.876947247976,-6.280559945590539,0.2336425770686219,2748.8841319949147
2026-07-11 06:20:00,2468.3405196329063,-5735.853268178741,-4775.237917094442,4.288653994781422,4.6132832272896955,-3.325215214280081,AJISAI (EGS),-97.740943,-6243.9344249999995,-4775.049568,-2566.081462632906,-508.08115682125845,0.18834909444194636,2615.897660509762
2026-07-11 06:24:00,3431.501575562138,-4502.495558912864,-5454.496007136627,3.706169119348357,5.624136616448691,-2.3130654318094805,AJISAI (EGS),1189.376385,-5534.9804189999995,-5454.3707110000005,-2242.125190562138,-1032.4848600871355,0.12529613662627526,2468.43075093501
2026-07-11 06:28:00,4233.375671278645,-3057.5000957716875,-5876.832599971853,2.949913459706763,6.370065906091941,-1.1926508345209559,AJISAI (EGS),2449.517017,-4612.110279,-5876.78453,-1783.8586542786452,-1554.610183228313,0.048069971852783056,2366.213118582667
2026-07-11 06:32:00,4836.388787948072,-1468.8718064973805,-6022.516784969938,2.055512043351425,6.816440947131077,-0.016689339807742263,AJISAI (EGS),3630.658446,-3516.6961570000003,-6022.5557149999995,-1205.7303419480718,-2047.8243505026198,-0.03893003006123763,2376.4196240397523
2026-07-11 06:36:00,5212.311842789128,188.73145428432733,-5884.8127880978955,1.064912367980473,6.942643977094494,1.159657061347173,AJISAI (EGS),4682.94945,-2296.299504,-5884.9435650000005,-529.3623927891276,-2485.0309582843274,-0.13077690210502624,2540.787953299832
2026-07-11 06:40:00,5343.551729910459,1837.477222358516,-5470.266795331453,0.024465509873895057,6.7429307754782535,2.281283240953745,AJISAI (EGS),5560.816107,-1002.575468,-5470.4872350000005,217.26437708954109,-2840.052690358516,-0.22043966854744212,2848.350951367896
2026-07-11 06:44:00,5223.960474532571,3399.9701157842414,-4798.394299064259,-1.0171616234627419,6.226679408591418,3.295625238891936,AJISAI (EGS),6224.950514,310.921636,-4798.695224,1000.9900394674287,-3089.0484797842414,-0.30092493574102264,3247.1836505079527
2026-07-11 06:48:00,4859.128805659602,4802.848707412903,-3900.7802184428133,-2.0111855964870395,5.418013792191973,4.155057367230315,AJISAI (EGS),6644.105803,1590.953698,-3901.1467549999998,1784.9769973403982,-3211.895009412903,-0.36653655718646405,3674.5629082756095
2026-07-11 06:52:00,4266.144978438297,5980.2151852657,-2819.622223598172,-2.9109508185279727,4.3547827305034925,4.819118721930426,AJISAI (EGS),6796.613167,2786.7518,-2820.035195,2530.4681885617038,-3193.4633852657,-0.41297140182814474,4074.491111402845
